run_id,stage,encoder,fusion,backbone,split_seed,init_seed,task,commutator,metric_name,metric_value,params
20260705T021133Z-554330d1-cell078,A,none,xattn,transformer,1,0,discovery,172311.2539391332,mech_f1,0.6005208333331868,3675832
20260705T021133Z-554330d1-cell078,A,none,xattn,transformer,1,0,discovery,172311.2539391332,coef_mae,0.33287349669262767,3675832
20260705T021133Z-554330d1-cell078,A,none,xattn,transformer,1,0,prediction,382272.7594726958,rel_l2,0.19873662677127868,3675832
20260705T021133Z-554330d1-cell078,A,none,xattn,transformer,1,0,discovery,382272.7594726958,mech_f1,0.6203124999998515,3675832
20260705T021133Z-554330d1-cell078,A,none,xattn,transformer,1,0,discovery,382272.7594726958,coef_mae,0.33785348340461496,3675832
20260705T021133Z-554330d1-cell078,A,none,xattn,transformer,1,0,prediction,721582.7054123809,rel_l2,0.19042677665129304,3675832
20260705T021133Z-554330d1-cell078,A,none,xattn,transformer,1,0,discovery,721582.7054123809,mech_f1,0.6281249999998444,3675832
20260705T021133Z-554330d1-cell078,A,none,xattn,transformer,1,0,discovery,721582.7054123809,coef_mae,0.30694304476492107,3675832
20260705T021133Z-554330d1-cell078,A,none,xattn,transformer,1,0,prediction,1359114.1334215156,rel_l2,0.21939120278693736,3675832
20260705T021133Z-554330d1-cell078,A,none,xattn,transformer,1,0,discovery,1359114.1334215156,mech_f1,0.6609374999998489,3675832
20260705T021133Z-554330d1-cell078,A,none,xattn,transformer,1,0,discovery,1359114.1334215156,coef_mae,0.2701730806802516,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,prediction,0.0,rel_l2,0.3117214385420084,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,0.0,mech_f1,0.786458333333101,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,0.0,coef_mae,0.4694577614660375,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,prediction,0.0,rel_l2,0.2344877510331571,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,0.0,mech_f1,0.6948660714284434,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,0.0,coef_mae,0.357704711239785,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,prediction,0.0,rel_l2,0.18916997220367193,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,0.0,mech_f1,0.6098958333331883,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,0.0,coef_mae,0.32499571645166725,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,prediction,0.0,rel_l2_decompose,0.5806996538303792,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,prediction,172311.2539391332,rel_l2,0.1829291438916698,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,172311.2539391332,mech_f1,0.5973958333331908,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,172311.2539391332,coef_mae,0.33513367612613365,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,prediction,382272.7594726958,rel_l2,0.20103142829611897,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,382272.7594726958,mech_f1,0.5890624999998562,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,382272.7594726958,coef_mae,0.34410490485606715,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,prediction,721582.7054123809,rel_l2,0.18909148161765188,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,721582.7054123809,mech_f1,0.6427083333331736,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,721582.7054123809,coef_mae,0.30042785790283233,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,prediction,1359114.1334215156,rel_l2,0.22516144905239344,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,1359114.1334215156,mech_f1,0.6630208333331857,3675832
20260705T021133Z-554330d1-cell080,A,none,xattn,transformer,1,2,discovery,1359114.1334215156,coef_mae,0.27649451239267364,3675832
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,prediction,0.0,rel_l2,0.3886930593289435,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,0.0,mech_f1,0.9999999999997498,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,0.0,coef_mae,0.12523161051794887,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,prediction,0.0,rel_l2,0.46105412882752717,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,0.0,mech_f1,0.6729166666665531,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,0.0,coef_mae,0.3187419286191774,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,prediction,0.0,rel_l2,0.36782293138094246,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,0.0,mech_f1,0.79999999999984,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,0.0,coef_mae,0.0646995261311531,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,prediction,0.0,rel_l2,0.20302150049246848,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,0.0,mech_f1,0.6015624999998158,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,0.0,coef_mae,0.5001138357620221,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,prediction,0.0,rel_l2_decompose,0.16848926828242838,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,prediction,172311.2539391332,rel_l2,0.1943333661183715,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,172311.2539391332,mech_f1,0.554687499999843,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,172311.2539391332,coef_mae,0.5023070105235092,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,prediction,382272.7594726958,rel_l2,0.21031187498010695,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,382272.7594726958,mech_f1,0.5729166666664991,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,382272.7594726958,coef_mae,0.5078002555819694,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,prediction,721582.7054123809,rel_l2,0.20555421034805477,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,721582.7054123809,mech_f1,0.5755208333331643,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,721582.7054123809,coef_mae,0.4981355869676918,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,prediction,1359114.1334215156,rel_l2,0.25037090410478413,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,1359114.1334215156,mech_f1,0.5348958333331826,3644976
20260705T021545Z-554330d1-cell001,A,grammar,xattn,transformer,0,1,discovery,1359114.1334215156,coef_mae,0.4773026703041978,3644976
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,prediction,0.0,rel_l2,0.33874269598163664,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,0.0,mech_f1,0.7989583333331729,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,0.0,coef_mae,0.05415638277772814,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,prediction,0.0,rel_l2,0.3053865481633693,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,0.0,mech_f1,0.7040178571427309,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,0.0,coef_mae,0.32612753146483253,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,prediction,0.0,rel_l2,0.15281249687541276,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,0.0,mech_f1,0.8218749999998254,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,0.0,coef_mae,0.06806771776173265,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,prediction,0.0,rel_l2,0.2303858269006014,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,0.0,mech_f1,0.5677083333331687,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,0.0,coef_mae,0.5239177403855138,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,prediction,0.0,rel_l2_decompose,0.14127990324050188,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,prediction,172311.2539391332,rel_l2,0.2161915327887982,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,172311.2539391332,mech_f1,0.5546874999998431,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,172311.2539391332,coef_mae,0.514299096976174,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,prediction,382272.7594726958,rel_l2,0.22780382772907615,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,382272.7594726958,mech_f1,0.5677083333331688,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,382272.7594726958,coef_mae,0.5091008365270682,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,prediction,721582.7054123809,rel_l2,0.22888064733706415,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,721582.7054123809,mech_f1,0.5859374999998248,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,721582.7054123809,coef_mae,0.5028842066822108,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,prediction,1359114.1334215156,rel_l2,0.2581550118047744,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,1359114.1334215156,mech_f1,0.49791666666652656,3645232
20260705T021739Z-554330d1-cell037,A,prose_tree,xattn,transformer,2,1,discovery,1359114.1334215156,coef_mae,0.46485215303255245,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,prediction,0.0,rel_l2,0.34561876906082034,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,0.0,mech_f1,0.8093749999998352,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,0.0,coef_mae,0.06276293341070413,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,prediction,0.0,rel_l2,0.309956141281873,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,0.0,mech_f1,0.7007440476189235,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,0.0,coef_mae,0.30770575831023356,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,prediction,0.0,rel_l2,0.18317873228807002,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,0.0,mech_f1,0.8026041666664941,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,0.0,coef_mae,0.06679714882047848,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,prediction,0.0,rel_l2,0.23275113734416664,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,0.0,mech_f1,0.5468749999998477,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,0.0,coef_mae,0.5193138682516292,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,prediction,0.0,rel_l2_decompose,0.15311101626139134,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,prediction,172311.2539391332,rel_l2,0.2206262454856187,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,172311.2539391332,mech_f1,0.5416666666665173,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,172311.2539391332,coef_mae,0.5058653042651713,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,prediction,382272.7594726958,rel_l2,0.2372505299281329,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,382272.7594726958,mech_f1,0.5520833333331753,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,382272.7594726958,coef_mae,0.49518266622908413,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,prediction,721582.7054123809,rel_l2,0.2356799584813416,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,721582.7054123809,mech_f1,0.5703124999998339,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,721582.7054123809,coef_mae,0.4752624770044349,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,prediction,1359114.1334215156,rel_l2,0.2642263735178858,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,1359114.1334215156,mech_f1,0.48541666666652905,3645232
20260705T021739Z-554330d1-cell036,A,prose_tree,xattn,transformer,2,0,discovery,1359114.1334215156,coef_mae,0.4446611842722632,3645232
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,prediction,0.0,rel_l2,0.3431371902115643,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,0.0,mech_f1,0.8052083333331707,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,0.0,coef_mae,0.0435091047314927,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,prediction,0.0,rel_l2,0.30529356049373746,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,0.0,mech_f1,0.681919642857019,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,0.0,coef_mae,0.29625921833794566,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,prediction,0.0,rel_l2,0.1597229955950752,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,0.0,mech_f1,0.8249999999998193,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,0.0,coef_mae,0.06708877054043114,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,prediction,0.0,rel_l2,0.22040182375349104,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,0.0,mech_f1,0.5807291666664945,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,0.0,coef_mae,0.5258194220659789,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,prediction,0.0,rel_l2_decompose,0.15690353594254702,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,prediction,172311.2539391332,rel_l2,0.20704330154694617,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,172311.2539391332,mech_f1,0.5598958333331734,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,172311.2539391332,coef_mae,0.5135595992323942,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,prediction,382272.7594726958,rel_l2,0.22222639480605721,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,382272.7594726958,mech_f1,0.5729166666664991,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,382272.7594726958,coef_mae,0.5082233739085495,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,prediction,721582.7054123809,rel_l2,0.22328946879133582,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,721582.7054123809,mech_f1,0.58854166666649,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,721582.7054123809,coef_mae,0.500560030923225,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,prediction,1359114.1334215156,rel_l2,0.25108564691618085,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,1359114.1334215156,mech_f1,0.5078124999998522,3644976
20260705T021708Z-554330d1-cell022,A,grammar_scrambled,xattn,transformer,2,1,discovery,1359114.1334215156,coef_mae,0.46155848831404,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,prediction,0.0,rel_l2,0.3570604829583317,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,0.0,mech_f1,0.8229166666664961,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,0.0,coef_mae,0.06024710074998438,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,prediction,0.0,rel_l2,0.31469910545274615,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,0.0,mech_f1,0.696726190476068,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,0.0,coef_mae,0.31014746722066777,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,prediction,0.0,rel_l2,0.18633322918321937,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,0.0,mech_f1,0.7822916666665002,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,0.0,coef_mae,0.07539529615314677,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,prediction,0.0,rel_l2,0.25896990369074047,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,0.0,mech_f1,0.5364583333331869,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,0.0,coef_mae,0.5043788570183096,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,prediction,0.0,rel_l2_decompose,0.17149790422990918,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,prediction,172311.2539391332,rel_l2,0.24610472819767892,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,172311.2539391332,mech_f1,0.5442708333331825,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,172311.2539391332,coef_mae,0.5064118185055122,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,prediction,382272.7594726958,rel_l2,0.25653672870248556,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,382272.7594726958,mech_f1,0.5598958333331734,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,382272.7594726958,coef_mae,0.5020302456614445,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,prediction,721582.7054123809,rel_l2,0.2541804937645793,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,721582.7054123809,mech_f1,0.5729166666664991,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,721582.7054123809,coef_mae,0.48182672927759995,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,prediction,1359114.1334215156,rel_l2,0.2662253996822983,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,1359114.1334215156,mech_f1,0.5098958333331891,3644976
20260705T021706Z-554330d1-cell023,A,grammar_scrambled,xattn,transformer,2,2,discovery,1359114.1334215156,coef_mae,0.4250219978421228,3644976
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,prediction,0.0,rel_l2,0.3263339407276362,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,0.0,mech_f1,0.8072916666665032,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,0.0,coef_mae,0.04848243417218327,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,prediction,0.0,rel_l2,0.2892204700037837,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,0.0,mech_f1,0.7059523809522559,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,0.0,coef_mae,0.3172454779734835,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,prediction,0.0,rel_l2,0.16044649563264102,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,0.0,mech_f1,0.8218749999998238,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,0.0,coef_mae,0.06477721617557108,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,prediction,0.0,rel_l2,0.2102159985806793,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,0.0,mech_f1,0.5729166666664991,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,0.0,coef_mae,0.534942930098623,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,prediction,0.0,rel_l2_decompose,0.17852815589867532,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,prediction,172311.2539391332,rel_l2,0.20365089550614357,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,172311.2539391332,mech_f1,0.5572916666665082,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,172311.2539391332,coef_mae,0.5172607197891921,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,prediction,382272.7594726958,rel_l2,0.2112209089100361,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,382272.7594726958,mech_f1,0.5572916666665055,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,382272.7594726958,coef_mae,0.528104085358791,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,prediction,721582.7054123809,rel_l2,0.21019806270487607,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,721582.7054123809,mech_f1,0.5781249999998294,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,721582.7054123809,coef_mae,0.5021776120120194,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,prediction,1359114.1334215156,rel_l2,0.24256834690459073,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,1359114.1334215156,mech_f1,0.478124999999866,3645232
20260705T021748Z-554330d1-cell052,A,lample_charton,xattn,transformer,2,1,discovery,1359114.1334215156,coef_mae,0.4509714699815959,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,prediction,0.0,rel_l2,0.3525946019217372,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,0.0,mech_f1,0.8333333333330971,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,0.0,coef_mae,0.5326262989547104,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,prediction,0.0,rel_l2,0.233159497147426,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,0.0,mech_f1,0.6989583333332008,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,0.0,coef_mae,0.37245390425086955,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,prediction,0.0,rel_l2,0.18235965771600604,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,0.0,mech_f1,0.599999999999856,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,0.0,coef_mae,0.3136712158448063,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,prediction,0.0,rel_l2_decompose,0.5752166365273297,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,prediction,172311.2539391332,rel_l2,0.17287065892014652,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,172311.2539391332,mech_f1,0.5651041666665254,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,172311.2539391332,coef_mae,0.3440872945066076,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,prediction,382272.7594726958,rel_l2,0.18620192247908562,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,382272.7594726958,mech_f1,0.614062499999846,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,382272.7594726958,coef_mae,0.3432363790052477,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,prediction,721582.7054123809,rel_l2,0.19321318354923278,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,721582.7054123809,mech_f1,0.6182291666665121,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,721582.7054123809,coef_mae,0.3166020992794074,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,prediction,1359114.1334215156,rel_l2,0.2317176004871726,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,1359114.1334215156,mech_f1,0.7046874999998365,3645232
20260705T021708Z-554330d1-cell049,A,lample_charton,xattn,transformer,1,1,discovery,1359114.1334215156,coef_mae,0.25703166238963604,3645232
20260705T021650Z-554330d1-cell014,A,grammar,xattn,transformer,4,2,prediction,0.0,rel_l2,0.18327603896614164,3644976
20260705T021650Z-554330d1-cell014,A,grammar,xattn,transformer,4,2,discovery,0.0,mech_f1,0.7270833333331388,3644976
20260705T021650Z-554330d1-cell014,A,grammar,xattn,transformer,4,2,discovery,0.0,coef_mae,0.24990943097509444,3644976
